country,date,cases,new_daily
United Kingdom,6/23/21,4683986,15943
United Kingdom,6/24/21,4700691,16705
United Kingdom,6/25/21,4716065,15374
United Kingdom,6/26/21,4734011,17946
United Kingdom,6/27/21,4748644,14633
United Kingdom,6/28/21,4771367,22723
United Kingdom,6/29/21,4791628,20261
United Kingdom,6/30/21,4817298,25670
United Kingdom,7/1/21,4844944,27646
United Kingdom,7/2/21,4871807,26863
United Kingdom,7/3/21,4896272,24465
United Kingdom,7/4/21,4920168,23896
United Kingdom,7/5/21,4947274,27106
United Kingdom,7/6/21,4975903,28629
United Kingdom,7/7/21,5007964,32061
United Kingdom,7/8/21,5040060,32096
United Kingdom,7/9/21,5075945,35885
United Kingdom,7/10/21,5107780,31835
United Kingdom,7/11/21,5139162,31382
United Kingdom,7/12/21,5173972,34810
United Kingdom,7/13/21,5210472,36500
United Kingdom,7/14/21,5252655,42183
United Kingdom,7/15/21,5301296,48641
United Kingdom,7/16/21,5353245,51949
United Kingdom,7/17/21,5407428,54183
United Kingdom,7/18/21,5455276,47848
United Kingdom,7/19/21,5495947,40671
United Kingdom,7/20/21,5542635,46688
United Kingdom,7/21/21,5586716,44081
United Kingdom,7/22/21,5626745,40029
United Kingdom,7/23/21,5662838,36093
United Kingdom,7/24/21,5694462,31624
United Kingdom,7/25/21,5723399,28937
United Kingdom,7/26/21,5748331,24932
United Kingdom,7/27/21,5771732,23401
United Kingdom,7/28/21,5797445,25713
United Kingdom,7/29/21,5828316,30871
United Kingdom,7/30/21,5857639,29323
United Kingdom,7/31/21,5883421,25782
United Kingdom,8/1/21,5907594,24173
United Kingdom,8/2/21,5929881,22287
United Kingdom,8/3/21,5951736,21855
United Kingdom,8/4/21,5980887,29151
United Kingdom,8/5/21,6010896,30009
United Kingdom,8/6/21,6042529,31633
United Kingdom,8/7/21,6070873,28344
United Kingdom,8/8/21,6098117,27244
United Kingdom,8/9/21,6123173,25056
United Kingdom,8/10/21,6146642,23469
United Kingdom,8/11/21,6176023,29381
United Kingdom,8/12/21,6208908,32885
United Kingdom,8/13/21,6241447,32539
United Kingdom,8/14/21,6270673,29226
United Kingdom,8/15/21,6297157,26484
United Kingdom,8/16/21,6325515,28358
United Kingdom,8/17/21,6352224,26709
